Frame,Time,Arena 1 ROI 1 Mean,Arena 1 ROI 1 Sum,Arena 1 ROI 2 Mean,Arena 1 ROI 2 Sum,Arena 1 ROI 3 Mean,Arena 1 ROI 3 Sum
2704,90.13333333333334,172.62711345258515,8453895,189.01286849189154,8636565,200.54751695642005,7717269
2705,90.16666666666667,172.68145062484686,8456556,188.91103670146413,8631912,200.4499883059172,7713516
2706,90.2,172.706628277383,8457789,189.03906506467075,8637762,200.5153192484603,7716030
2707,90.23333333333333,172.79747610879687,8462238,188.84373974131705,8628837,200.41365868870352,7712118
2708,90.26666666666667,172.9735358980642,8470860,188.9854901188366,8635314,200.4867077258907,7714929
2709,90.3,173.0863758882627,8476386,188.95601076751362,8633967,200.44336165900054,7713261
2710,90.33333333333333,173.20558686596422,8482224,189.00032827785438,8635992,200.59748967022688,7719192
2711,90.36666666666666,173.12251899044352,8478156,188.920031514674,8632323,200.42106494113978,7712403
2712,90.4,173.40210732663562,8491848,189.00282318954763,8636106,200.51188898417402,7715898
2713,90.43333333333334,173.42073021318305,8492760,188.95922789048652,8634114,200.37530209713884,7710642
2714,90.46666666666667,173.46122273952463,8494743,189.0285601733307,8637282,200.5370702424573,7716867
2715,90.5,173.6723229600588,8505081,188.9232486376469,8632470,200.4240274421143,7712517
2716,90.53333333333333,173.81634403332515,8512134,189.0264591950627,8637186,200.50284556014657,7715550
2717,90.56666666666666,173.76445724087233,8509593,188.995272798897,8635761,200.45723863724956,7713795
2718,90.6,173.78865474148492,8510778,188.99395968747947,8635701,200.480159039526,7714677
2719,90.63333333333334,173.7142244547905,8507133,188.8946228087453,8631162,200.386918219381,7711089
2720,90.66666666666667,173.77015437392797,8509872,189.04372661020287,8637975,200.50292352069852,7715553
2721,90.7,173.63814016172506,8503407,188.94990479942223,8633688,200.5061199033289,7715676
2722,90.73333333333333,173.68371722617005,8505639,188.99934344429124,8635947,200.50760115381618,7715733
2723,90.76666666666667,173.49503798088705,8496399,188.94366752018908,8633403,200.4323692211741,7712838
2724,90.8,173.6233153638814,8502681,189.02508042807432,8637123,200.49294457004757,7715169
2725,90.83333333333333,173.5712447929429,8500131,189.06493335959556,8638944,200.45926561160053,7713873
2726,90.86666666666666,173.57988238176918,8500554,188.98883855295122,8635467,200.51453964294066,7716000
2727,90.9,173.50073511394265,8496678,188.91839012540214,8632248,200.46979028611523,7714278
2728,90.93333333333334,173.67330311198236,8505129,188.98883855295122,8635467,200.4775863413113,7714578
2729,90.96666666666667,173.6602548395001,8504490,189.004727201103,8636193,200.46659390348483,7714155
2730,91.0,173.6562117128155,8504292,188.97360646050817,8634771,200.52178997427302,7716279
2731,91.03333333333333,173.58490566037736,8500800,188.8780119493139,8630403,200.41241131987215,7712070
2732,91.06666666666666,173.7812423425631,8510415,189.03427220799685,8637543,200.48935838465735,7715031
2733,91.1,173.95350404312669,8518851,188.95620773422624,8633976,200.42418336321822,7712523
2734,91.13333333333334,174.07890222984562,8524992,189.05442846825554,8638464,200.4135027675996,7712112
2735,91.16666666666667,174.04992648860573,8523573,188.86967369181275,8630022,200.3851251266859,7711020
2736,91.2,174.2350526831659,8532639,189.02219158295583,8636991,200.52373898807204,7716354
2737,91.23333333333333,174.0676304827248,8524440,188.93637975182193,8633070,200.4142823731192,7712142
2738,91.26666666666667,174.10873560401862,8526453,189.048388155735,8638188,200.52132221096124,7716261
2739,91.3,173.8228987993139,8512455,188.89560764230845,8631207,200.35939814453886,7710030
2740,91.33333333333333,173.91117373192844,8516778,189.01385332545468,8636610,200.4538083729633,7713663
2741,91.36666666666666,173.6309115412889,8503053,188.97682358348106,8634918,200.46355344195837,7714038
2742,91.4,173.46134525851508,8494749,188.99034863108136,8635536,200.51337023466127,7715955
2743,91.43333333333334,173.23713550600343,8483769,188.89481977545796,8631171,200.42332579714665,7712490
2744,91.46666666666667,173.36369762313157,8489967,189.00787866850501,8636337,200.57433538629454,7718301
2745,91.5,173.1684023523646,8480403,188.90532466679798,8631651,200.4605129804319,7713921
2746,91.53333333333333,172.8741729968145,8465994,189.01897445998293,8636844,200.5047166133936,7715622
2747,91.56666666666666,172.7680102915952,8460795,188.912152846169,8631963,200.39003664145943,7711209
2748,91.6,172.78179367802008,8461470,189.05587289081478,8638530,200.50385904732207,7715589
2749,91.63333333333334,172.55893163440334,8450556,188.97367211607906,8634774,200.428549154128,7712691
2750,91.66666666666667,172.45962999264887,8445693,188.99809598844462,8635890,200.5009745068995,7715478
2751,91.7,172.3282283753982,8439258,188.85687085549208,8629437,200.39767677555156,7711503
2752,91.73333333333333,172.19921587846116,8432940,188.9772175169063,8634936,200.5239728697279,7716363
2753,91.76666666666667,171.95668953687823,8421063,188.9687479482634,8634549,200.4942698994309,7715220
2754,91.8,171.88783386424896,8417691,189.0328277854376,8637477,200.571450845872,7718190
2755,91.83333333333333,171.73885077186964,8410395,188.9198345479614,8632314,200.44250409292897,7713228
2756,91.86666666666666,171.7520215633423,8411040,188.97360646050817,8634771,200.5135261557652,7715961
2757,91.9,171.7108551825533,8409024,188.95968747948262,8634135,200.4760271302721,7714518
2758,91.93333333333334,171.52805684881156,8400072,189.00026262228351,8635989,200.5918765104857,7718976
2759,91.96666666666667,171.28081352609655,8387964,188.9007944324076,8631444,200.4113198721447,7712028
2760,92.0,171.3787061994609,8392758,189.0555446129604,8638515,200.4962189132299,7715295
2761,92.03333333333333,171.0540921342808,8376861,188.9346070514083,8632989,200.41139783269665,7712031
2762,92.06666666666666,171.1559666748346,8381850,189.0156260258683,8636691,200.50845871988773,7715766
2763,92.1,171.0577064444989,8377038,188.90493073337274,8631633,200.4234037576986,7712493
2764,92.13333333333334,171.24344523401126,8386134,189.01995929354607,8636889,200.5617057768769,7717815
2765,92.16666666666667,171.06242342563098,8377269,188.95620773422624,8633976,200.43018632571918,7712754
2766,92.2,171.0962999264886,8378928,189.0275096841967,8637234,200.49551726826226,7715268
2767,92.23333333333333,170.97702768929184,8373087,188.93335959556168,8632932,200.41646526857411,7712226
2768,92.26666666666667,170.85377358490567,8367051,188.94222309762984,8633337,200.4142823731192,7712142
2769,92.3,170.87864493996568,8368269,188.92981419473443,8632770,200.42745770640056,7712649
2770,92.33333333333333,170.87601078167117,8368140,188.9370363075307,8633100,200.41794651906136,7712283
2771,92.36666666666666,170.8603896103896,8367375,188.97925283960345,8635029,200.44211429016917,7713213
2772,92.4,170.8882014212203,8368737,188.95745519007286,8634033,200.40251032977312,7711689
2773,92.43333333333334,171.0850281793678,8378376,188.9481320990086,8633607,200.4172448740937,7712256
2774,92.46666666666667,171.07057093849548,8377668,188.95463200052524,8633904,200.4036017775006,7711731
2775,92.5,171.11614800294046,8379900,188.92042544809928,8632341,200.4361113276682,7712982
2776,92.53333333333333,171.0400024503798,8376171,188.93047075044316,8632800,200.4077336867545,7711890
2777,92.56666666666666,171.043371722617,8376336,188.96782877027115,8634507,200.4458563966633,7713357
2778,92.6,171.06303602058318,8377299,188.9134659575865,8632023,200.42730178529663,7712643
2779,92.63333333333334,171.07957608429305,8378109,188.95601076751362,8633967,200.46667186403678,7714158
2780,92.66666666666667,171.2511639304092,8386512,188.95758650121462,8634039,200.46526857410151,7714104
2781,92.7,171.30390835579516,8389095,188.92718797189943,8632650,200.4538083729633,7713663
2782,92.73333333333333,171.31548640039205,8389662,188.94038474164532,8633253,200.47197318157012,7714362
2783,92.76666666666667,171.51721391815732,8399541,188.9214102816624,8632386,200.42348171825057,7712496
2784,92.8,171.47035040431265,8397246,188.86573435756023,8629842,200.38629453496532,7711065
2785,92.83333333333333,171.87484685126194,8417055,188.98345479613945,8635221,200.4720511421221,7714365
2786,92.86666666666666,171.89236706689536,8417913,188.9740660495043,8634792,200.43377251110937,7712892
2787,92.9,172.1121048762558,8428674,189.08883198739414,8640036,200.5443985343416,7717149
2788,92.93333333333334,172.10175202156333,8428167,188.99934344429124,8635947,200.46176034926327,7713969
2789,92.96666666666667,172.36308502817937,8440965,189.04451447705338,8638011,200.45856396663288,7713846
2790,93.0,172.47482234746386,8446437,189.0571203466614,8638587,200.48623996257894,7714911
2791,93.03333333333333,172.48333741729968,8446854,189.12323550653272,8641608,200.55500116940829,7717557
2792,93.06666666666666,172.47420975251163,8446407,188.9799093953122,8635059,200.46854291728386,7714230
2793,93.1,172.56903945111492,8451051,189.10596809139255,8640819,200.4910735168005,7715097
2794,93.13333333333334,172.53001715265867,8449140,189.01917142669555,8636853,200.54837452249163,7717302
2795,93.16666666666667,172.5120681205587,8448261,189.07767054034534,8639526,200.58439229749746,7718688
2796,93.2,172.32957608429305,8439324,188.94747554329984,8633577,200.46207219147112,7713981
2797,93.23333333333333,172.44719431511885,8445084,189.02468649464907,8637105,200.55055741794652,7717386
2798,93.26666666666667,172.34979171771624,8440314,189.0050554789574,8636208,200.44320573789662,7713255
2799,93.3,172.17446704239157,8431728,189.04031252051738,8637819,200.5440087315818,7717134
2800,93.33333333333333,172.06181083067875,8426211,188.94484932046484,8633457,200.47345443205737,7714419
2801,93.36666666666666,172.06297476108796,8426268,189.05935263607117,8638689,200.50362516566616,7715580
2802,93.4,172.03222249448663,8424762,188.99297485391637,8635656,200.45864192718486,7713849
2803,93.43333333333334,172.0940945846606,8427792,189.05731731337403,8638596,200.55266235284947,7717467
2804,93.46666666666667,172.28975741239893,8437374,188.957389534502,8634030,200.40835737117018,7711914
2805,93.5,172.38930409213427,8442249,189.1042610465498,8640741,200.52373898807204,7716354
2806,93.53333333333333,172.53773584905662,8449518,189.0404438316591,8637825,200.4973883215093,7715340
2807,93.56666666666666,172.59139916687087,8452146,189.02416125008207,8637081,200.4888906213456,7715013
2808,93.6,172.6503308012742,8455032,188.91392554658262,8632044,200.44359554065642,7713270
2809,93.63333333333334,173.0447806910071,8474349,189.04825684459325,8638182,200.5724643330475,7718229
2810,93.66666666666667,172.97010536633178,8470692,188.99376272076685,8635692,200.4521712013721,7713600
2811,93.7,173.27352364616516,8485551,189.08817543168539,8640006,200.48662976533873,7714926
2812,93.73333333333333,173.19921587846116,8481912,188.9925809204911,8635638,200.43525376159664,7712949
2813,93.76666666666667,173.76984807645184,8509857,189.07497866193947,8639403,200.5344975442426,7716768
2814,93.8,173.8192232296006,8512275,189.03775195325323,8637702,200.44913073984563,7713483
2815,93.83333333333333,173.91227640284245,8516832,189.05580723524392,8638527,200.50323536290637,7715565
2816,93.86666666666666,173.96551090419015,8519439,188.9796467730287,8635047,200.4553675840025,7713723
2817,93.9,174.14536878216123,8528247,189.09204911036701,8640183,200.56279722460434,7717857
2818,93.93333333333334,174.6612962509189,8553513,189.05705469109054,8638584,200.46222811257505,7713987
2819,93.96666666666667,174.67630482724823,8554248,189.07300899481322,8639313,200.53925313791223,7716951
2820,94.0,174.72329086008332,8556549,188.9682883592673,8634528,200.45747251890543,7713804
2821,94.03333333333333,175.0154373927959,8570856,189.01168669161578,8636511,200.50011694082795,7715445
2822,94.06666666666666,175.01500857632934,8570835,189.00722211279628,8636307,200.49450378108676,7715229
2823,94.1,175.1677897574124,8578317,189.0775392292036,8639520,200.51750214391518,7716114
2824,94.13333333333334,175.0757167360941,8573808,188.94616243188236,8633517,200.45848600608093,7713843
2825,94.16666666666667,175.15945846606223,8577909,189.06834744928108,8639100,200.53480938645046,7716780
2826,94.2,175.26059789267336,8582862,189.08745322040576,8639973,200.51025181258282,7715835
2827,94.23333333333333,175.3885689781916,8589129,189.08226643030662,8639736,200.55975676307787,7717740
2828,94.26666666666667,175.22868169566283,8581299,188.9454402206027,8633484,200.43143369455055,7712802
2829,94.3,175.38636363636363,8589021,189.10944783664894,8640978,200.4756373275123,7714503
2830,94.33333333333333,175.29857877971085,8584722,189.03315606329198,8637492,200.43525376159664,7712949
2831,94.36666666666666,175.3848321489831,8588946,189.04812553345153,8638176,200.55819755203868,7717680
2832,94.4,175.2975373682921,8584671,188.97189941566543,8634693,200.38543696889374,7711032
2833,94.43333333333334,175.40222984562607,8589798,189.02422690565294,8637084,200.57644032119748,7718382
2834,94.46666666666667,175.37686841460427,8588556,189.03972162037948,8637792,200.47477976144071,7714470
2835,94.5,175.37858368047048,8588640,189.08765018711838,8639982,200.56778669992983,7718049
2836,94.53333333333333,175.35144572408723,8587311,188.93802114109383,8633145,200.44320573789662,7713255
2837,94.56666666666666,175.471820632198,8593206,189.04254480992714,8637921,200.5573399859671,7717647
2838,94.6,175.35818426856162,8587641,189.02074716039655,8636925,200.5166445778436,7716081
2839,94.63333333333334,175.45423915706934,8592345,189.0854835532795,8639883,200.58353473142589,7718655
2840,94.66666666666667,175.35855182553297,8587659,188.96658131442453,8634450,200.4658922585172,7714128
2841,94.7,175.4197500612595,8590656,189.06815048256846,8639091,200.58244328369844,7718613
2842,94.73333333333333,175.3553050722862,8587500,189.0093230910643,8636403,200.48390114602012,7714821
2843,94.76666666666667,175.40700808625337,8590032,189.04687807760487,8638119,200.54510017930926,7717176
2844,94.8,175.30280568488115,8584929,188.93500098483355,8633007,200.4777422624152,7714584
2845,94.83333333333333,175.4459078657192,8591937,189.02258551638107,8637009,200.58283308645827,7718628
2846,94.86666666666666,175.40351629502572,8589861,188.94484932046484,8633457,200.49037187183285,7715070
2847,94.9,175.42164910561138,8590749,189.02206027181407,8636985,200.58088407265925,7718553
2848,94.93333333333334,175.34274687576576,8586885,188.92948591688005,8632755,200.41591954471036,7712205
2849,94.96666666666667,175.40804949767215,8590083,189.06335762589455,8638872,200.5908630233102,7718937
2850,95.0,175.37735849056602,8588580,188.98785371938808,8635422,200.50955016761517,7715808
2851,95.03333333333333,175.4797843665768,8593596,189.0367671196901,8637657,200.58813440399157,7718832
2852,95.06666666666666,175.3597770154374,8587719,188.96999540411005,8634606,200.46394324471817,7714053
2853,95.1,175.4482357265376,8592051,189.0587617359333,8638662,200.46324159975052,7714026
2854,95.13333333333334,175.41938250428817,8590638,188.97524784978006,8634846,200.45669291338584,7713774
2855,95.16666666666667,175.47224944866454,8593227,189.00302015626025,8636115,200.56435643564356,7717917
2856,95.2,175.30666503308012,8585118,188.92626879390716,8632608,200.47353239260934,7714422
2857,95.23333333333333,175.45656701788778,8592459,189.09034206552425,8640105,200.57901301941217,7718481
2858,95.26666666666667,175.39377603528547,8589384,189.0124745584663,8636547,200.48725344975443,7714950
2859,95.3,175.45258515069835,8592264,189.04280743221062,8637933,200.5632649879161,7717875
2860,95.33333333333333,175.3893653516295,8589168,188.9550259339505,8633922,200.47173929991425,7714353
2861,95.36666666666666,175.5045332026464,8594808,189.07530693979385,8639418,200.60006236844157,7719291
2862,95.4,175.41687086498408,8590515,189.01043923576916,8636454,200.56950183207297,7718115
2863,95.43333333333334,175.49871355060034,8594523,189.08856936511063,8640024,200.5569501832073,7717632
2864,95.46666666666667,175.36357510414115,8587905,188.9697984373974,8634597,200.4462461994231,7713372
2865,95.5,175.4822960058809,8593719,189.06834744928108,8639100,200.57090512200827,7718169
2866,95.53333333333333,175.4955280568488,8594367,188.94084433064145,8633274,200.5043268106338,7715607
2867,95.56666666666666,175.48609409458467,8593905,189.06092836977217,8638761,200.50035082248382,7715454
2868,95.6,175.37209017397697,8588322,188.9713741710984,8634669,200.46082482263975,7713933
2869,95.63333333333334,175.4633668218574,8592792,189.08239774144837,8639742,200.5043268106338,7715607
2870,95.66666666666667,175.46747120803724,8592993,189.02166633838883,8636967,200.45988929601623,7713897
2871,95.7,175.46667483459936,8592954,189.12664959621824,8641764,200.58384657363374,7718667
2872,95.73333333333333,175.37827738299436,8588625,188.96146017989628,8634216,200.51711234115538,7716099
2873,95.76666666666667,175.53081352609655,8596095,189.08482699757076,8639853,200.6057534887347,7719510
2874,95.8,175.44021073266356,8591658,189.00485851224477,8636199,200.50323536290637,7715565
2875,95.83333333333333,175.48266356285225,8593737,189.1043267021207,8640744,200.54159195447104,7717041
2876,95.86666666666666,175.39291840235236,8589342,188.9483947212921,8633619,200.40188664535745,7711665
2877,95.9,175.52315608919383,8595720,189.01076751362353,8636469,200.5678646604818,7718052
2878,95.93333333333334,175.49761087968636,8594469,188.9823386514346,8635170,200.48881266079363,7715010
2879,95.96666666666667,175.52548395001224,8595834,189.01483815901778,8636655,200.47493568254464,7714476
2880,96.0,175.44627542269052,8591955,188.94031908607445,8633250,200.43696889373976,7713015
2881,96.03333333333333,175.51084293065426,8595117,189.0986803230254,8640486,200.56178373742887,7717818
2882,96.06666666666666,175.46404067630482,8592825,189.01017661348564,8636442,200.55110314181024,7717407
2883,96.1,175.50330801274197,8594748,189.07819578491234,8639550,200.6331176424729,7720563
2884,96.13333333333334,175.428448909581,8591082,188.94589980959884,8633505,200.49910345365245,7715406
2885,96.16666666666667,175.56064690026955,8597556,189.04129735408048,8637864,200.57410150463866,7718292
2886,96.2,175.50937270276893,8595045,188.955813800801,8633958,200.47446791923286,7714458
2887,96.23333333333333,175.52058319039452,8595594,189.10104392357692,8640594,200.55882123645435,7717704
2888,96.26666666666667,175.4363513844646,8591469,188.97242466023243,8634717,200.50565214001716,7715658
2889,96.3,175.48664543004165,8593932,189.08134725231437,8639694,200.60629921259843,7719531
2890,96.33333333333333,175.51721391815732,8595429,189.0203532269713,8636907,200.53621267638576,7716834
2891,96.36666666666666,175.50134770889488,8594652,189.10156916814393,8640618,200.52147813206517,7716267
2892,96.4,175.368782161235,8588160,188.920031514674,8632323,200.5281827395338,7716525
2893,96.43333333333334,175.56805929919136,8597919,189.0399185870921,8637801,200.57238637249552,7718226
2894,96.46666666666667,175.48603283508945,8593902,189.00019696671262,8635986,200.5369143213534,7716861
2895,96.5,175.5177652536143,8595456,189.08075635217648,8639667,200.47821002572698,7714602
2896,96.53333333333333,175.46955403087478,8593095,188.99645459917275,8635815,200.44320573789662,7713255
2897,96.56666666666666,175.52891448174466,8596002,189.1204123169851,8641479,200.53208076713184,7716675
2898,96.6,175.45877235971577,8592567,188.99376272076685,8635692,200.4738442348172,7714434
2899,96.63333333333334,175.51298701298703,8595222,189.01437857002168,8636634,200.54665939034848,7717236
2900,96.66666666666667,175.39647145307524,8589516,188.94412710918522,8633424,200.41818040071723,7712292
2901,96.7,175.5202156334232,8595576,189.0420195653601,8637897,200.52522023855929,7716411
2902,96.73333333333333,175.49197500612595,8594193,189.01411594773816,8636622,200.46456692913387,7714077
2903,96.76666666666667,175.49730458221023,8594454,189.0037423675399,8636148,200.5131363530054,7715946
2904,96.8,175.42152658662093,8590743,188.9671722145624,8634477,200.46246199423092,7713996
2905,96.83333333333333,175.5056358735604,8594862,189.06887269384808,8639124,200.57371170187884,7718277
2906,96.86666666666666,175.47402597402598,8593314,188.97662661676844,8634909,200.48733141030638,7714953
2907,96.9,175.54857877971085,8596965,189.02705009520056,8637213,200.55024557573867,7717374
2908,96.93333333333334,175.47739524626317,8593479,188.9922526426367,8635623,200.4655024557574,7714113
2909,96.96666666666667,175.50967900024503,8595060,189.0735998949511,8639340,200.5514149840181,7717419
2910,97.0,175.46054888507717,8592654,189.06664040443832,8639022,200.4936462150152,7715196
2911,97.03333333333333,175.54012496937025,8596551,189.04983257829426,8638254,200.52872846339753,7716546
2912,97.06666666666666,175.43573878951238,8591439,188.92856673888778,8632713,200.4637093630623,7714044
2913,97.1,175.53160989953443,8596134,189.01516643687216,8636670,200.55203866843377,7717443
2914,97.13333333333334,175.46410193580004,8592828,188.9844396297026,8635266,200.5166445778436,7716081
2915,97.16666666666667,175.52946581720167,8596029,189.07156457225395,8639247,200.54517813986124,7717179
2916,97.2,175.45142122028915,8592207,188.93592016282582,8633049,200.4545879784829,7713693
2917,97.23333333333333,175.57565547659888,8598291,189.06467073731207,8638932,200.5904732205504,7718922
2918,97.26666666666667,175.49277137956383,8594232,188.98299520714332,8635200,200.51017385203087,7715832
2919,97.3,175.5517642734624,8597121,189.0767513623531,8639484,200.5727761752553,7718241
2920,97.33333333333333,175.46489830923792,8592867,188.95745519007286,8634033,200.42589849536134,7712589
2921,97.36666666666666,175.55880911541288,8597466,189.04700938874663,8638125,200.5129024713495,7715937
2922,97.4,175.45803724577308,8592531,189.02560567264132,8637147,200.48327746160442,7714797
2923,97.43333333333334,175.54943641264396,8597007,189.05626682424003,8638548,200.52015280268185,7716216
2924,97.46666666666667,175.44131340357757,8591712,188.95226839997375,8633796,200.4637093630623,7714044
2925,97.5,175.5712447929429,8598075,189.0349287637056,8637573,200.62649099555625,7720308
2926,97.53333333333333,175.54324920362657,8596704,188.97780841704417,8634963,200.5194511577142,7716189
2927,97.56666666666666,175.56714040676306,8597874,189.07090801654522,8639217,200.53738208466515,7716879
2928,97.6,175.4541778975741,8592342,188.9658591031449,8634417,200.47236298432992,7714377
2929,97.63333333333334,175.55305072286205,8597184,189.04536799947476,8638050,200.5664613705465,7717998
2930,97.66666666666667,175.5566037735849,8597358,189.03007025146084,8637351,200.50284556014657,7715550
2931,97.7,175.56003430531732,8597526,189.0685444159937,8639109,200.48203009277304,7714749
2932,97.73333333333333,175.47224944866454,8593227,188.98614667454532,8635344,200.43883994698683,7713087
2933,97.76666666666667,175.52517765253614,8595819,189.09513492219816,8640324,200.5194511577142,7716189
2934,97.8,175.51825532957608,8595480,189.00761604622153,8636325,200.46027909877603,7713912
2935,97.83333333333333,175.56965204606715,8597997,189.09585713347778,8640357,200.54393077102986,7717131
2936,97.86666666666666,175.46036510659152,8592645,188.9661217254284,8634429,200.41482809698292,7712163
2937,97.9,175.55954422935554,8597502,189.05042347843215,8638281,200.52288142200047,7716321
2938,97.93333333333334,175.51274197500612,8595210,189.00492416781563,8636202,200.49356825446324,7715193
2939,97.96666666666667,175.54857877971085,8596965,189.06729696014708,8639052,200.5668511733063,7718013
2940,98.0,175.48615535407987,8593908,188.90479942223098,8631627,200.39315506353785,7711329
2941,98.03333333333333,175.57510414114188,8598264,189.09172083251264,8640168,200.53956498012005,7716963
2942,98.06666666666666,175.53528546924773,8596314,189.0259339504957,8637162,200.42488500818587,7712550
2943,98.1,175.5785346728743,8598432,189.0476659444554,8638155,200.5307554377485,7716624
2944,98.13333333333334,175.48701298701297,8593950,188.9619197688924,8634237,200.43891790753878,7713090
2945,98.16666666666667,175.58337417299683,8598669,189.06913531613156,8639136,200.5591330786622,7717716
2946,98.2,175.5400024503798,8596545,188.9854244632657,8635311,200.43852810477898,7713075
2947,98.23333333333333,175.61761823082577,8600346,189.08075635217648,8639667,200.51235674748577,7715916
2948,98.26666666666667,175.48480764518501,8593842,188.95949051277,8634126,200.45825212442503,7713834
2949,98.3,175.53203871600098,8596155,189.0119493138993,8636523,200.49692055819756,7715322
2950,98.33333333333333,175.52585150698357,8595852,188.9796467730287,8635047,200.41139783269665,7712031
2951,98.36666666666666,175.5887037490811,8598930,189.03315606329198,8637492,200.50487253449754,7715628
2952,98.4,175.47708894878707,8593464,188.9785962838947,8634999,200.40134092149373,7711644
2953,98.43333333333334,175.52811810830678,8595963,189.10623071367607,8640831,200.53122320106027,7716642
2954,98.46666666666667,175.47035040431265,8593134,189.01858052655768,8636826,200.46971232556328,7714275
2955,98.5,175.54073756432248,8596581,189.09887728973803,8640495,200.4700241677711,7714287
2956,98.53333333333333,175.43108306787553,8591211,188.97748013918982,8634948,200.42496296873782,7712553
2957,98.56666666666666,175.546679735359,8596872,189.06388287046155,8638896,200.44796133156623,7713438
2958,98.6,175.527628032345,8595939,189.03663580854837,8637651,200.46199423091915,7713978
2959,98.63333333333334,175.54588336192108,8596833,189.039458998096,8637780,200.55780774927885,7717665
2960,98.66666666666667,175.4645307522666,8592849,188.96178845775063,8634231,200.43579948546036,7712970
2961,98.7,175.56438372947807,8597739,189.1137811043267,8641176,200.58875808840727,7718856
2962,98.73333333333333,175.44462141631954,8591874,189.05410019040116,8638449,200.47072581273875,7714314
2963,98.76666666666667,175.55127419750062,8597097,189.06611515987132,8638998,200.51867155219458,7716159
2964,98.8,175.4802744425386,8593620,188.93690499638893,8633094,200.42090902003585,7712397
2965,98.83333333333333,175.5659152168586,8597814,189.02357034994418,8637054,200.52256957979262,7716309
2966,98.86666666666666,175.4952217593727,8594352,189.006828179371,8636289,200.4991814142044,7715409
2967,98.9,175.55880911541288,8597466,189.0087321909264,8636376,200.51235674748577,7715916
2968,98.93333333333334,175.46881891693212,8593059,188.95036438841836,8633709,200.42979652295938,7712739
2969,98.96666666666667,175.61118598382748,8600031,189.08988247652815,8640084,200.52880642394948,7716549
2970,99.0,175.59097035040432,8599041,189.00551506795352,8636229,200.47969127621423,7714659
2971,99.03333333333333,175.56977456505757,8598003,189.08279167487362,8639760,200.49645279488578,7715304
2972,99.06666666666666,175.45926243567752,8592591,188.96789442584202,8634510,200.37865440087316,7710771
2973,99.1,175.54588336192108,8596833,189.09644803361564,8640384,200.5422935994387,7717068
2974,99.13333333333334,175.61614800294046,8600274,189.0576455912284,8638611,200.50214391517892,7715523
2975,99.16666666666667,175.60040431266847,8599503,189.07294333924233,8639310,200.53223668823574,7716681
2976,99.2,175.5202768929184,8595579,189.0214037161053,8636955,200.41857020347703,7712307
2977,99.23333333333333,175.5635873560402,8597700,189.1301949970455,8641926,200.50947220706323,7715805
2978,99.26666666666667,175.47488360695908,8593356,188.98483356312784,8635284,200.46760739066033,7714194
2979,99.3,175.56707914726783,8597871,189.1059024358217,8640816,200.53940905901615,7716957
2980,99.33333333333333,175.49687576574368,8594433,188.964217713873,8634342,200.4819521322211,7714746
2981,99.36666666666666,175.51114922813036,8595132,189.11496290460246,8641230,200.5741794651906,7718295
2982,99.4,175.5264641019358,8595882,189.07478169522685,8639394,200.54611366648476,7717215
2983,99.43333333333334,175.5537858368047,8597220,189.13459392029415,8642127,200.57987058548375,7718514
2984,99.46666666666667,175.4735358980642,8593290,188.9719650712363,8634696,200.48811101582598,7714983
2985,99.5,175.52401372212694,8595762,189.04333267677762,8637957,200.6216574413347,7720122
2986,99.53333333333333,175.51114922813036,8595132,188.99875254415338,8635920,200.5380837296328,7716906
2987,99.56666666666666,175.528179367802,8595966,189.0772766069201,8639508,200.56061432914944,7717773
2988,99.6,175.46881891693212,8593059,188.96310156916815,8634291,200.48577219926716,7714893
2989,99.63333333333334,175.56567017887772,8597802,189.09086731009126,8640129,200.60809230529352,7719600
2990,99.66666666666667,175.5123744180348,8595192,189.03249950758322,8637462,200.52155609261715,7716270
2991,99.7,175.56658907130605,8597847,189.06755958243056,8639064,200.52093240820145,7716246
2992,99.73333333333333,175.45503553050722,8592384,188.950561355131,8633718,200.46300771809464,7714017
2993,99.76666666666667,175.53136486155353,8596122,189.0767513623531,8639484,200.6065330942543,7719540
2994,99.8,175.5259127664788,8595855,189.01785831527806,8636793,200.57940282217197,7718496
2995,99.83333333333333,175.58435432492035,8598717,189.0793775851881,8639604,200.58322288921806,7718643
2996,99.86666666666666,175.47126929674099,8593179,188.98680323025408,8635374,200.49684259764558,7715319
2997,99.9,175.5779833374173,8598405,189.0791149629046,8639592,200.63919856552585,7720797
2998,99.93333333333334,175.57148983092378,8598087,189.01214628061192,8636532,200.5143057612848,7715991
2999,99.96666666666667,175.60169076206813,8599566,189.04346398791938,8637963,200.54853044359555,7717308
3000,100.0,175.45730213183043,8592495,188.9470816098746,8633559,200.49933733530833,7715415
